['time', 'mag_x', 'mag_y', 'mag_z', 'is_eclipsed']
[3.825, 1.117033580605064e-05, 3.464691530549342e-05, 5.977766700032415e-07, 1.0]
[3.827777777777778, 1.11791220477151e-05, 3.4312705388138375e-05, 1.3704781871381295e-06, 1.0]
[3.8305555555555557, 1.1180733093262762e-05, 3.396172419342313e-05, 2.135452831690711e-06, 1.0]
[3.8333333333333335, 1.1175220244475991e-05, 3.359420520449039e-05, 2.8922939476032463e-06, 1.0]
[3.8361111111111112, 1.1162638235982852e-05, 3.321038520929967e-05, 3.6406009219954617e-06, 1.0]
[3.838888888888889, 1.1143045090052609e-05, 3.2810504477967734e-05, 4.379978629066871e-06, 1.0]
[3.841666666666667, 1.1116502000139593e-05, 3.239480702148505e-05, 5.110036926377607e-06, 1.0]
[3.8444444444444446, 1.1083073242499236e-05, 3.1963540922725224e-05, 5.83039021252899e-06, 1.0]
[3.8472222222222223, 1.1042826114806759e-05, 3.151695872988021e-05, 6.540657054132965e-06, 1.0]
[3.85, 1.0995830900340525e-05, 3.105531790181549e-05, 7.240459888748636e-06, 1.0]
[3.852777777777778, 1.0942160855956841e-05, 3.057888129434759e-05, 7.929424809195951e-06, 1.0]
[3.8555555555555556, 1.0881892221779504e-05, 3.0087917676107042e-05, 8.607181433341672e-06, 1.0]
[3.8583333333333334, 1.0815104250263005e-05, 2.9582702262463112e-05, 9.273362862116737e-06, 1.0]
